ID_ESTAC,NOM_ESTACIO,NOM_ORIGINAL,DATA_DIA,DATA_EXTRACCIO,URL_FONT,GRUIX_NEU_MAX,HUMITAT_MITJANA_DIA,PRECIPITACIO_ACUM_DIA,PRESSIO_ATMOSFERICA,RADIACIO_GLOBAL,RATXA_VENT_MAX,TEMPERATURA_MAXIMA_DIA,TEMPERATURA_MINIMA_DIA,TEMPERATURA_MITJANA_DIA
YU,L'esquirol - Cantonigròs,LESQUIROL___CANTONIGROS_YU,2026-01-29,2026-01-29 11:57:21,https://www.meteo.cat/observacions/xema/dades?codi=YU&dia=2026-01-29T09:00Z,,91%,0.0 mm,,2.6 MJ/m2,10.4 km/h - 101º 3:09 TU,2.8 °C 10:28 TU,-1.6 °C 5:10 TU,-0.5 °C
DF,La Bisbal D'empordà - la Bisbal D'empordà,LA_BISBAL_DEMPORDA___LA_BISBAL_DEMPORDA_DF,2026-01-29,2026-01-29 11:57:23,https://www.meteo.cat/observacions/xema/dades?codi=DF&dia=2026-01-29T09:00Z,,95%,0.0 mm,1001.2 hPa,1.8 MJ/m2,9.7 km/h - 180º 1:55 TU,8.2 °C 10:25 TU,0.5 °C 5:33 TU,2.4 °C
WO,La Bisbal del Penedès - la Bisbal del Penedès,LA_BISBAL_DEL_PENEDES___LA_BISBAL_DEL_PENEDES_WO,2026-01-29,2026-01-29 11:57:26,https://www.meteo.cat/observacions/xema/dades?codi=WO&dia=2026-01-29T09:00Z,,70%,0.0 mm,,,,11.4 °C 10:26 TU,5.6 °C 4:48 TU,7.9 °C
ZE,La Coma i la Pedra - el Port del Comte (2.290 m),LA_COMA_I_LA_PEDRA___EL_PORT_DEL_COMTE_2290_M_ZE,2026-01-29,2026-01-29 11:57:28,https://www.meteo.cat/observacions/xema/dades?codi=ZE&dia=2026-01-29T09:00Z,sense dades,sense dades,sense dades,,sense dades,sense dades sense dades,sense dades sense dades,sense dades sense dades,sense dades
UM,La Granadella - la Granadella,LA_GRANADELLA___LA_GRANADELLA_UM,2026-01-29,2026-01-29 11:57:30,https://www.meteo.cat/observacions/xema/dades?codi=UM&dia=2026-01-29T09:00Z,,89%,0.1 mm,,1.3 MJ/m2,22.3 km/h - 311º 0:23 TU,7.6 °C 10:29 TU,3.6 °C 2:42 TU,5.4 °C
XB,La Llacuna - la Llacuna,LA_LLACUNA___LA_LLACUNA_XB,2026-01-29,2026-01-29 11:57:33,https://www.meteo.cat/observacions/xema/dades?codi=XB&dia=2026-01-29T09:00Z,,83%,0.0 mm,,,,8.1 °C 10:29 TU,2.8 °C 3:48 TU,4.7 °C
YC,La Pobla de Segur - la Pobla de Segur,LA_POBLA_DE_SEGUR___LA_POBLA_DE_SEGUR_YC,2026-01-29,2026-01-29 11:57:35,https://www.meteo.cat/observacions/xema/dades?codi=YC&dia=2026-01-29T09:00Z,,96%,0.0 mm,1005.0 hPa,1.6 MJ/m2,12.6 km/h - 6º 4:58 TU,3.8 °C 10:22 TU,-1.1 °C 7:05 TU,0.0 °C
CR,La Quar - la Quar,LA_QUAR___LA_QUAR_CR,2026-01-29,2026-01-29 11:57:38,https://www.meteo.cat/observacions/xema/dades?codi=CR&dia=2026-01-29T09:00Z,,95%,0.0 mm,1003.8 hPa,,18.7 km/h - 70º 2:53 TU,2.3 °C 10:12 TU,-2.3 °C 7:15 TU,-1.1 °C
KX,La Roca del Vallès - la Roca del Vallès - Etap Cardedeu,LA_ROCA_DEL_VALLES___LA_ROCA_DEL_VALLES___ETAP_CAR,2026-01-29,2026-01-29 11:57:40,https://www.meteo.cat/observacions/xema/dades?codi=KX&dia=2026-01-29T09:00Z,,,,,,,,,
UW,La Ràpita - els Alfacs,LA_RAPITA___ELS_ALFACS_UW,2026-01-29,2026-01-29 11:57:43,https://www.meteo.cat/observacions/xema/dades?codi=UW&dia=2026-01-29T09:00Z,,71%,0.0 mm,1002.7 hPa,1.2 MJ/m2,22.3 km/h - 197º 3:06 TU,13.0 °C 3:08 TU,9.1 °C 7:09 TU,10.3 °C
CD,La Seu D'urgell - la Seu D'urgell - Bellestar,LA_SEU_DURGELL___LA_SEU_DURGELL___BELLESTAR_CD,2026-01-29,2026-01-29 11:57:45,https://www.meteo.cat/observacions/xema/dades?codi=CD&dia=2026-01-29T09:00Z,,91%,0.0 mm,1005.1 hPa,2.7 MJ/m2,11.2 km/h - 25º 4:37 TU,3.2 °C 10:19 TU,-2.7 °C 3:36 TU,-1.4 °C
UB,La Tallada D'empordà - la Tallada D'empordà,LA_TALLADA_DEMPORDA___LA_TALLADA_DEMPORDA_UB,2026-01-29,2026-01-29 11:57:48,https://www.meteo.cat/observacions/xema/dades?codi=UB&dia=2026-01-29T09:00Z,,96%,0.0 mm,,2.1 MJ/m2,9.4 km/h - 279º 10:15 TU,7.8 °C 10:29 TU,0.3 °C 3:52 TU,2.2 °C
ZD,La Tosa D'alp (2.478 m),LA_TOSA_DALP_2478_M_ZD,2026-01-29,2026-01-29 11:57:50,https://www.meteo.cat/observacions/xema/dades?codi=ZD&dia=2026-01-29T09:00Z,,95%,,,0.9 MJ/m2,0.0 km/h - 0º 0:00 TU,-5.8 °C 10:26 TU,-10.0 °C 0:00 TU,-8.5 °C
W9,La Vall D'en Bas - la Vall D'en Bas,LA_VALL_DEN_BAS___LA_VALL_DEN_BAS_W9,2026-01-29,2026-01-29 11:57:53,https://www.meteo.cat/observacions/xema/dades?codi=W9&dia=2026-01-29T09:00Z,,96%,0.0 mm,,2.2 MJ/m2,7.2 km/h - 80º 10:26 TU,7.3 °C 10:29 TU,-1.8 °C 5:12 TU,0.0 °C
Z2,La Vall de Boí - Boí (2.535 m),LA_VALL_DE_BOI___BOI_2535_M_Z2,2026-01-29,2026-01-29 11:57:55,https://www.meteo.cat/observacions/xema/dades?codi=Z2&dia=2026-01-29T09:00Z,135 cm,93%,0.0 mm,,2.1 MJ/m2,45.4 km/h - 295º 8:01 TU,-5.3 °C 9:29 TU,-9.8 °C 3:10 TU,-8.2 °C
YD,Les Borges Blanques - Les Borges Blanques,LES_BORGES_BLANQUES___LES_BORGES_BLANQUES_YD,2026-01-29,2026-01-29 11:57:57,https://www.meteo.cat/observacions/xema/dades?codi=YD&dia=2026-01-29T09:00Z,,82%,0.0 mm,1003.2 hPa,1.5 MJ/m2,20.2 km/h - 271º 0:21 TU,9.6 °C 10:25 TU,2.5 °C 4:22 TU,5.3 °C
US,Les Cases D'alcanar,LES_CASES_DALCANAR_US,2026-01-29,2026-01-29 11:58:00,https://www.meteo.cat/observacions/xema/dades?codi=US&dia=2026-01-29T09:00Z,,71%,0.0 mm,,1.1 MJ/m2,14.8 km/h - 277º 2:48 TU,12.7 °C 10:14 TU,6.7 °C 0:00 TU,10.3 °C
Z5,Lladorre - Certascan (2.400 m),LLADORRE___CERTASCAN_2400_M_Z5,2026-01-29,2026-01-29 11:58:03,https://www.meteo.cat/observacions/xema/dades?codi=Z5&dia=2026-01-29T09:00Z,148 cm,61%,0.0 mm,,1.6 MJ/m2,39.6 km/h - 287º 1:20 TU,-0.8 °C 9:23 TU,-7.3 °C 3:30 TU,-5.1 °C
VO,Lladurs,LLADURS_VO,2026-01-29,2026-01-29 11:58:05,https://www.meteo.cat/observacions/xema/dades?codi=VO&dia=2026-01-29T09:00Z,,92%,0.1 mm,,2.5 MJ/m2,10.1 km/h - 68º 1:59 TU,6.3 °C 10:19 TU,-1.6 °C 7:11 TU,0.2 °C
YJ,Lleida - la Femosa,LLEIDA___LA_FEMOSA_YJ,2026-01-29,2026-01-29 11:58:08,https://www.meteo.cat/observacions/xema/dades?codi=YJ&dia=2026-01-29T09:00Z,,90%,0.0 mm,,1.4 MJ/m2,11.2 km/h - 206º 2:32 TU,8.5 °C 10:28 TU,2.1 °C 5:05 TU,4.4 °C
VK,Lleida - Raimat,LLEIDA___RAIMAT_VK,2026-01-29,2026-01-29 11:58:11,https://www.meteo.cat/observacions/xema/dades?codi=VK&dia=2026-01-29T09:00Z,,99%,0.0 mm,1003.7 hPa,1.2 MJ/m2,14.8 km/h - 6º 1:15 TU,6.9 °C 10:28 TU,1.1 °C 4:02 TU,3.6 °C
WI,Maials,MAIALS_WI,2026-01-29,2026-01-29 11:58:13,https://www.meteo.cat/observacions/xema/dades?codi=WI&dia=2026-01-29T09:00Z,,91%,0.1 mm,,1.6 MJ/m2,20.2 km/h - 286º 4:44 TU,9.3 °C 10:29 TU,0.1 °C 2:47 TU,4.9 °C
WT,Malgrat de Mar,MALGRAT_DE_MAR_WT,2026-01-29,2026-01-29 11:58:16,https://www.meteo.cat/observacions/xema/dades?codi=WT&dia=2026-01-29T09:00Z,,80%,0.0 mm,1001.3 hPa,2.4 MJ/m2,25.2 km/h - 248º 10:18 TU,12.6 °C 10:14 TU,2.2 °C 5:16 TU,4.8 °C
D1,Margalef,MARGALEF_D1,2026-01-29,2026-01-29 11:58:18,https://www.meteo.cat/observacions/xema/dades?codi=D1&dia=2026-01-29T09:00Z,,90%,0.0 mm,1003.8 hPa,1.3 MJ/m2,14.0 km/h - 249º 0:48 TU,8.9 °C 10:14 TU,2.4 °C 4:09 TU,4.4 °C
C9,Mas de Barberans,MAS_DE_BARBERANS_C9,2026-01-29,2026-01-29 11:58:21,https://www.meteo.cat/observacions/xema/dades?codi=C9&dia=2026-01-29T09:00Z,,70%,0.4 mm,1002.8 hPa,1.1 MJ/m2,40.0 km/h - 273º 0:52 TU,12.3 °C 1:39 TU,6.6 °C 7:07 TU,9.5 °C
YE,Massoteres,MASSOTERES_YE,2026-01-29,2026-01-29 11:58:23,https://www.meteo.cat/observacions/xema/dades?codi=YE&dia=2026-01-29T09:00Z,,94%,0.0 mm,,2.1 MJ/m2,24.8 km/h - 251º 0:04 TU,5.7 °C 10:29 TU,0.2 °C 6:15 TU,2.1 °C
YV,Mataró,MATARO_YV,2026-01-29,2026-01-29 11:58:26,https://www.meteo.cat/observacions/xema/dades?codi=YV&dia=2026-01-29T09:00Z,,65%,0.0 mm,,,40.3 km/h - 293º 0:52 TU,11.3 °C 10:26 TU,6.5 °C 4:47 TU,7.9 °C
WP,Mediona - Canaletes,MEDIONA___CANALETES_WP,2026-01-29,2026-01-29 11:58:29,https://www.meteo.cat/observacions/xema/dades?codi=WP&dia=2026-01-29T09:00Z,,84%,0.0 mm,,1.7 MJ/m2,33.5 km/h - 333º 0:45 TU,10.0 °C 10:18 TU,2.4 °C 4:06 TU,5.2 °C
Z3,Meranges - Malniu (2.230 m),MERANGES___MALNIU_2230_M_Z3,2026-01-29,2026-01-29 11:58:32,https://www.meteo.cat/observacions/xema/dades?codi=Z3&dia=2026-01-29T09:00Z,128 cm,59%,0.0 mm,,1.6 MJ/m2,18.4 km/h - 254º 5:22 TU,0.7 °C 10:25 TU,-7.4 °C 0:04 TU,-5.0 °C
XI,Mollerussa,MOLLERUSSA_XI,2026-01-29,2026-01-29 11:58:35,https://www.meteo.cat/observacions/xema/dades?codi=XI&dia=2026-01-29T09:00Z,,91%,0.0 mm,1003.7 hPa,1.1 MJ/m2,15.1 km/h - 225º 3:30 TU,8.0 °C 9:59 TU,1.6 °C 6:16 TU,4.2 °C
CG,Molló - Fabert,MOLLO___FABERT_CG,2026-01-29,2026-01-29 11:58:38,https://www.meteo.cat/observacions/xema/dades?codi=CG&dia=2026-01-29T09:00Z,9 cm,48%,0.0 mm,1002.0 hPa,2.4 MJ/m2,19.1 km/h - 8º 1:21 TU,5.1 °C 9:46 TU,-2.1 °C 5:20 TU,-0.3 °C
WN,Monistrol de Montserrat - Montserrat - Sant Dimes,MONISTROL_DE_MONTSERRAT___MONTSERRAT___SANT_DIMES_,2026-01-29,2026-01-29 11:58:40,https://www.meteo.cat/observacions/xema/dades?codi=WN&dia=2026-01-29T09:00Z,,88%,0.0 mm,,2.2 MJ/m2,60.5 km/h - 324º 0:08 TU,6.2 °C 10:17 TU,1.3 °C 4:20 TU,2.8 °C
YF,Mont-roig del Camp - Miami Platja,MONT_ROIG_DEL_CAMP___MIAMI_PLATJA_YF,2026-01-29,2026-01-29 11:58:43,https://www.meteo.cat/observacions/xema/dades?codi=YF&dia=2026-01-29T09:00Z,,71%,0.0 mm,1002.7 hPa,0.8 MJ/m2,32.4 km/h - 209º 1:17 TU,12.4 °C 10:29 TU,7.8 °C 7:10 TU,9.2 °C
Z9,Montellà i Martinet - Cadí Nord (2.143 m) - Prat D'aguiló,MONTELLA_I_MARTINET___CADI_NORD_2143_M___PRAT_DAGU,2026-01-29,2026-01-29 11:58:45,https://www.meteo.cat/observacions/xema/dades?codi=Z9&dia=2026-01-29T09:00Z,160 cm,91%,0.1 mm,,1.9 MJ/m2,32.4 km/h - 246º 2:16 TU,-3.1 °C 10:25 TU,-7.3 °C 4:48 TU,-6.2 °C
V4,Montesquiu,MONTESQUIU_V4,2026-01-29,2026-01-29 11:58:48,https://www.meteo.cat/observacions/xema/dades?codi=V4&dia=2026-01-29T09:00Z,,97%,0.0 mm,,,,4.2 °C 10:25 TU,-2.7 °C 4:30 TU,-1.2 °C
XA,Montmaneu - la Panadella,MONTMANEU___LA_PANADELLA_XA,2026-01-29,2026-01-29 11:58:50,https://www.meteo.cat/observacions/xema/dades?codi=XA&dia=2026-01-29T09:00Z,,98%,0.1 mm,1003.9 hPa,2.1 MJ/m2,42.8 km/h - 287º 1:56 TU,5.2 °C 10:29 TU,0.8 °C 2:38 TU,1.8 °C
CY,Muntanyola,MUNTANYOLA_CY,2026-01-29,2026-01-29 11:58:53,https://www.meteo.cat/observacions/xema/dades?codi=CY&dia=2026-01-29T09:00Z,,88%,0.0 mm,1002.9 hPa,2.5 MJ/m2,25.6 km/h - 269º 0:43 TU,6.4 °C 10:22 TU,-0.7 °C 5:40 TU,1.2 °C
Y5,Navata,NAVATA_Y5,2026-01-29,2026-01-29 11:58:55,https://www.meteo.cat/observacions/xema/dades?codi=Y5&dia=2026-01-29T09:00Z,,91%,0.0 mm,,2.3 MJ/m2,13.3 km/h - 238º 2:55 TU,12.3 °C 10:29 TU,1.3 °C 6:00 TU,3.5 °C
MW,Navès,NAVES_MW,2026-01-29,2026-01-29 11:58:58,https://www.meteo.cat/observacions/xema/dades?codi=MW&dia=2026-01-29T09:00Z,,,,,,,,,
VY,Nulles,NULLES_VY,2026-01-29,2026-01-29 11:59:00,https://www.meteo.cat/observacions/xema/dades?codi=VY&dia=2026-01-29T09:00Z,,72%,0.0 mm,,,,10.7 °C 10:21 TU,3.8 °C 7:32 TU,6.9 °C
W5,Oliana,OLIANA_W5,2026-01-29,2026-01-29 11:59:02,https://www.meteo.cat/observacions/xema/dades?codi=W5&dia=2026-01-29T09:00Z,,84%,0.0 mm,,2.1 MJ/m2,22.7 km/h - 326º 4:19 TU,7.0 °C 10:29 TU,-0.9 °C 3:00 TU,1.5 °C
WA,Oliola,OLIOLA_WA,2026-01-29,2026-01-29 11:59:05,https://www.meteo.cat/observacions/xema/dades?codi=WA&dia=2026-01-29T09:00Z,,97%,0.0 mm,,1.9 MJ/m2,13.0 km/h - 219º 10:21 TU,5.8 °C 10:21 TU,-1.4 °C 7:06 TU,1.3 °C
YB,Olot,OLOT_YB,2026-01-29,2026-01-29 11:59:07,https://www.meteo.cat/observacions/xema/dades?codi=YB&dia=2026-01-29T09:00Z,,88%,0.0 mm,1002.4 hPa,2.3 MJ/m2,8.3 km/h - 199º 5:48 TU,9.2 °C 10:29 TU,-2.0 °C 4:58 TU,0.5 °C
CJ,Organyà,ORGANYA_CJ,2026-01-29,2026-01-29 11:59:09,https://www.meteo.cat/observacions/xema/dades?codi=CJ&dia=2026-01-29T09:00Z,,88%,0.0 mm,1004.6 hPa,1.9 MJ/m2,37.8 km/h - 31º 7:56 TU,3.9 °C 10:29 TU,-1.9 °C 3:04 TU,0.0 °C
CC,Orís,ORIS_CC,2026-01-29,2026-01-29 11:59:12,https://www.meteo.cat/observacions/xema/dades?codi=CC&dia=2026-01-29T09:00Z,,92%,0.0 mm,1003.8 hPa,2.7 MJ/m2,10.4 km/h - 210º 5:25 TU,4.9 °C 10:24 TU,-2.8 °C 4:43 TU,-0.9 °C
UY,Os de Balaguer - el Monestir D'avellanes,OS_DE_BALAGUER___EL_MONESTIR_DAVELLANES_UY,2026-01-29,2026-01-29 11:59:14,https://www.meteo.cat/observacions/xema/dades?codi=UY&dia=2026-01-29T09:00Z,,86%,0.0 mm,,1.2 MJ/m2,22.3 km/h - 297º 7:04 TU,6.9 °C 9:44 TU,0.6 °C 3:40 TU,3.6 °C
YP,Palafrugell,PALAFRUGELL_YP,2026-01-29,2026-01-29 11:59:17,https://www.meteo.cat/observacions/xema/dades?codi=YP&dia=2026-01-29T09:00Z,,89%,0.0 mm,,2.0 MJ/m2,12.6 km/h - 350º 5:58 TU,10.8 °C 10:29 TU,0.4 °C 5:41 TU,3.4 °C
J5,Pantà de Darnius - Boadella,PANTA_DE_DARNIUS___BOADELLA_J5,2026-01-29,2026-01-29 11:59:19,https://www.meteo.cat/observacions/xema/dades?codi=J5&dia=2026-01-29T09:00Z,,89%,0.0 mm,1001.2 hPa,2.4 MJ/m2,16.2 km/h - 346º 0:05 TU,9.6 °C 10:27 TU,2.8 °C 5:36 TU,4.5 °C
XG,Parets del Vallès,PARETS_DEL_VALLES_XG,2026-01-29,2026-01-29 11:59:22,https://www.meteo.cat/observacions/xema/dades?codi=XG&dia=2026-01-29T09:00Z,,76%,0.0 mm,1002.5 hPa,2.6 MJ/m2,24.1 km/h - 260º 5:44 TU,11.5 °C 10:27 TU,4.1 °C 6:52 TU,7.0 °C
V5,Perafita,PERAFITA_V5,2026-01-29,2026-01-29 11:59:24,https://www.meteo.cat/observacions/xema/dades?codi=V5&dia=2026-01-29T09:00Z,,98%,0.2 mm,,2.6 MJ/m2,11.9 km/h - 66º 3:00 TU,5.5 °C 10:23 TU,-2.1 °C 4:37 TU,-0.3 °C
VP,Pinós,PINOS_VP,2026-01-29,2026-01-29 11:59:27,https://www.meteo.cat/observacions/xema/dades?codi=VP&dia=2026-01-29T09:00Z,,95%,0.0 mm,,2.1 MJ/m2,32.8 km/h - 257º 0:07 TU,5.4 °C 10:29 TU,0.8 °C 3:46 TU,1.9 °C
D6,Portbou - Coll dels Belitres,PORTBOU___COLL_DELS_BELITRES_D6,2026-01-29,2026-01-29 11:59:29,https://www.meteo.cat/observacions/xema/dades?codi=D6&dia=2026-01-29T09:00Z,,57%,0.0 mm,1000.3 hPa,2.2 MJ/m2,28.8 km/h - 2º 1:59 TU,11.9 °C 10:22 TU,7.3 °C 3:42 TU,8.6 °C
XR,Prades,PRADES_XR,2026-01-29,2026-01-29 11:59:32,https://www.meteo.cat/observacions/xema/dades?codi=XR&dia=2026-01-29T09:00Z,1 cm,93%,0.0 mm,,1.3 MJ/m2,32.4 km/h - 299º 0:02 TU,5.7 °C 10:15 TU,1.7 °C 7:00 TU,2.7 °C
YA,Puigcerdà,PUIGCERDA_YA,2026-01-29,2026-01-29 11:59:34,https://www.meteo.cat/observacions/xema/dades?codi=YA&dia=2026-01-29T09:00Z,,82%,0.0 mm,1005.7 hPa,3.0 MJ/m2,8.3 km/h - 50º 8:05 TU,0.8 °C 9:31 TU,-6.7 °C 5:02 TU,-4.1 °C
YH,Pujalt,PUJALT_YH,2026-01-29,2026-01-29 11:59:36,https://www.meteo.cat/observacions/xema/dades?codi=YH&dia=2026-01-29T09:00Z,,100%,0.0 mm,,2.3 MJ/m2,40.3 km/h - 276º 1:26 TU,4.9 °C 10:28 TU,0.5 °C 5:00 TU,1.6 °C
DG,Queralbs - Núria (1.971 m),QUERALBS___NURIA_1971_M_DG,2026-01-29,2026-01-29 11:59:39,https://www.meteo.cat/observacions/xema/dades?codi=DG&dia=2026-01-29T09:00Z,123 cm,57%,0.0 mm,,2.5 MJ/m2,31.7 km/h - 28º 0:03 TU,2.0 °C 9:51 TU,-7.1 °C 5:02 TU,-3.7 °C
VU,Rellinars,RELLINARS_VU,2026-01-29,2026-01-29 11:59:41,https://www.meteo.cat/observacions/xema/dades?codi=VU&dia=2026-01-29T09:00Z,,83%,0.0 mm,,2.3 MJ/m2,10.1 km/h - 76º 3:24 TU,8.3 °C 10:29 TU,2.0 °C 6:03 TU,3.9 °C
VC,Riba-roja D'ebre - Pantà de Riba-roja,RIBA_ROJA_DEBRE___PANTA_DE_RIBA_ROJA_VC,2026-01-29,2026-01-29 11:59:44,https://www.meteo.cat/observacions/xema/dades?codi=VC&dia=2026-01-29T09:00Z,,83%,0.1 mm,,1.2 MJ/m2,23.0 km/h - 251º 4:54 TU,9.2 °C 10:09 TU,6.5 °C 3:10 TU,7.7 °C
YL,Riudecanyes,RIUDECANYES_YL,2026-01-29,2026-01-29 11:59:47,https://www.meteo.cat/observacions/xema/dades?codi=YL&dia=2026-01-29T09:00Z,,70%,0.1 mm,,1.0 MJ/m2,42.1 km/h - 316º 0:16 TU,10.5 °C 1:36 TU,5.2 °C 7:18 TU,8.4 °C
X5,Roquetes - Pn dels Ports,ROQUETES___PN_DELS_PORTS_X5,2026-01-29,2026-01-29 11:59:49,https://www.meteo.cat/observacions/xema/dades?codi=X5&dia=2026-01-29T09:00Z,2 cm,93%,5.1 mm,1003.7 hPa,0.8 MJ/m2,59.4 km/h - 270º 0:36 TU,7.4 °C 10:28 TU,1.1 °C 7:14 TU,3.3 °C
D4,Roses,ROSES_D4,2026-01-29,2026-01-29 11:59:52,https://www.meteo.cat/observacions/xema/dades?codi=D4&dia=2026-01-29T09:00Z,,96%,0.0 mm,1001.2 hPa,2.3 MJ/m2,9.4 km/h - 56º 5:14 TU,9.5 °C 10:29 TU,1.4 °C 7:32 TU,3.8 °C
XF,Sabadell - Parc Agrari,SABADELL___PARC_AGRARI_XF,2026-01-29,2026-01-29 11:59:54,https://www.meteo.cat/observacions/xema/dades?codi=XF&dia=2026-01-29T09:00Z,,88%,0.0 mm,1002.3 hPa,2.5 MJ/m2,24.8 km/h - 289º 10:13 TU,11.0 °C 10:22 TU,3.6 °C 3:43 TU,5.8 °C
XV,Sant Cugat del Vallès - Car,SANT_CUGAT_DEL_VALLES___CAR_XV,2026-01-29,2026-01-29 11:59:57,https://www.meteo.cat/observacions/xema/dades?codi=XV&dia=2026-01-29T09:00Z,,77%,0.0 mm,,2.2 MJ/m2,25.6 km/h - 250º 10:11 TU,10.2 °C 10:22 TU,3.6 °C 2:42 TU,6.1 °C
WQ,Sant Esteve de la Sarga - Montsec D'ares (1.572 m),SANT_ESTEVE_DE_LA_SARGA___MONTSEC_DARES_1572_M_WQ,2026-01-29,2026-01-29 11:59:59,https://www.meteo.cat/observacions/xema/dades?codi=WQ&dia=2026-01-29T09:00Z,,99%,0.0 mm,,1.2 MJ/m2,59.0 km/h - 305º 2:03 TU,-0.2 °C 9:58 TU,-2.7 °C 0:43 TU,-1.9 °C
DL,Sant Jaume D'enveja - Illa de Buda,SANT_JAUME_DENVEJA___ILLA_DE_BUDA_DL,2026-01-29,2026-01-29 12:00:02,https://www.meteo.cat/observacions/xema/dades?codi=DL&dia=2026-01-29T09:00Z,,69%,0.0 mm,1002.8 hPa,1.3 MJ/m2,17.3 km/h - 153º 2:58 TU,12.4 °C 10:29 TU,9.1 °C 0:59 TU,10.8 °C
M6,Sant Joan de Les Abadesses,SANT_JOAN_DE_LES_ABADESSES_M6,2026-01-29,2026-01-29 12:00:04,https://www.meteo.cat/observacions/xema/dades?codi=M6&dia=2026-01-29T09:00Z,,,,,,,,,
VV,Sant Llorenç Savall,SANT_LLORENC_SAVALL_VV,2026-01-29,2026-01-29 12:00:07,https://www.meteo.cat/observacions/xema/dades?codi=VV&dia=2026-01-29T09:00Z,,76%,0.0 mm,,,43.2 km/h - 16º 7:00 TU,8.1 °C 10:29 TU,2.3 °C 2:20 TU,4.8 °C
WL,Sant Martí de Riucorb,SANT_MARTI_DE_RIUCORB_WL,2026-01-29,2026-01-29 12:00:09,https://www.meteo.cat/observacions/xema/dades?codi=WL&dia=2026-01-29T09:00Z,,91%,0.0 mm,,1.2 MJ/m2,11.2 km/h - 252º 10:03 TU,7.5 °C 10:21 TU,1.3 °C 2:27 TU,3.4 °C
U3,Sant Martí Sarroca,SANT_MARTI_SARROCA_U3,2026-01-29,2026-01-29 12:00:12,https://www.meteo.cat/observacions/xema/dades?codi=U3&dia=2026-01-29T09:00Z,,73%,0.0 mm,,1.5 MJ/m2,29.2 km/h - 272º 5:58 TU,10.3 °C 10:29 TU,3.7 °C 4:27 TU,7.0 °C
CI,Sant Pau de Segúries,SANT_PAU_DE_SEGURIES_CI,2026-01-29,2026-01-29 12:00:14,https://www.meteo.cat/observacions/xema/dades?codi=CI&dia=2026-01-29T09:00Z,,95%,0.0 mm,1004.7 hPa,,18.4 km/h - 230º 9:55 TU,3.1 °C 10:29 TU,-3.0 °C 4:02 TU,-1.8 °C
UK,Sant Pere de Ribes - Pn del Garraf,SANT_PERE_DE_RIBES___PN_DEL_GARRAF_UK,2026-01-29,2026-01-29 12:00:17,https://www.meteo.cat/observacions/xema/dades?codi=UK&dia=2026-01-29T09:00Z,,68%,0.0 mm,,,,12.1 °C 10:08 TU,6.3 °C 3:01 TU,8.2 °C
U2,Sant Pere Pescador,SANT_PERE_PESCADOR_U2,2026-01-29,2026-01-29 12:00:19,https://www.meteo.cat/observacions/xema/dades?codi=U2&dia=2026-01-29T09:00Z,,93%,0.0 mm,1001.6 hPa,2.3 MJ/m2,13.7 km/h - 285º 4:57 TU,8.9 °C 10:29 TU,0.6 °C 3:38 TU,3.1 °C
YO,Sant Sadurní D'anoia,SANT_SADURNI_DANOIA_YO,2026-01-29,2026-01-29 12:00:22,https://www.meteo.cat/observacions/xema/dades?codi=YO&dia=2026-01-29T09:00Z,,80%,0.0 mm,,2.1 MJ/m2,17.3 km/h - 256º 8:31 TU,10.7 °C 9:58 TU,2.9 °C 4:43 TU,5.9 °C
CL,Sant Salvador de Guardiola,SANT_SALVADOR_DE_GUARDIOLA_CL,2026-01-29,2026-01-29 12:00:24,https://www.meteo.cat/observacions/xema/dades?codi=CL&dia=2026-01-29T09:00Z,,90%,0.0 mm,1003.7 hPa,2.5 MJ/m2,24.8 km/h - 232º 0:00 TU,6.3 °C 0:20 TU,-0.3 °C 7:34 TU,2.3 °C
XS,Santa Coloma de Farners,SANTA_COLOMA_DE_FARNERS_XS,2026-01-29,2026-01-29 12:00:27,https://www.meteo.cat/observacions/xema/dades?codi=XS&dia=2026-01-29T09:00Z,,85%,0.0 mm,,1.9 MJ/m2,10.1 km/h - 308º 4:09 TU,9.7 °C 10:29 TU,0.1 °C 5:13 TU,2.6 °C
UJ,Santa Coloma de Queralt,SANTA_COLOMA_DE_QUERALT_UJ,2026-01-29,2026-01-29 12:00:29,https://www.meteo.cat/observacions/xema/dades?codi=UJ&dia=2026-01-29T09:00Z,,92%,0.0 mm,,2.1 MJ/m2,37.1 km/h - 282º 0:07 TU,7.0 °C 10:29 TU,1.6 °C 2:14 TU,3.1 °C
XN,Seròs,SEROS_XN,2026-01-29,2026-01-29 12:00:32,https://www.meteo.cat/observacions/xema/dades?codi=XN&dia=2026-01-29T09:00Z,,90%,0.6 mm,,1.5 MJ/m2,9.7 km/h - 254º 6:12 TU,9.5 °C 10:27 TU,1.5 °C 3:38 TU,5.0 °C
ZC,Setcases - Ulldeter (2.413 m),SETCASES___ULLDETER_2413_M_ZC,2026-01-29,2026-01-29 12:00:34,https://www.meteo.cat/observacions/xema/dades?codi=ZC&dia=2026-01-29T09:00Z,62 cm,52%,0.0 mm,,2.7 MJ/m2,45.0 km/h - 229º 1:15 TU,-0.8 °C 10:18 TU,-7.2 °C 0:24 TU,-4.6 °C
